id,date,vaccines,tests,recovered,deaths,hosp,vent,icu,population,new_confirmed,confirmed
CRI,2020-11-17,0,315881,77558,1578,0,0,0,4999441,1422,126895
CUB,2020-11-17,0,993686,7113,131,0,0,0,11338138,37,7585
CYP,2020-11-17,0,557067,2021,40,74,0,10,1189265,228,7397
CZE,2020-11-17,0,2834525,353794,6558,6186,0,898,10629928,5514,475235
DEU,2020-11-17,0,0,826891,18625,0,0,3507,82905782,23686,869100
DJI,2020-11-17,0,0,5548,61,0,0,0,958920,2,5523
DNK,2020-11-17,0,6500212,49961,768,259,0,41,5793636,1257,65546
DOM,2020-11-17,0,659160,110761,2290,0,0,0,10627165,460,135045
DPC,2020-11-17,0,0,659,13,0,0,0,3711,0,577
DZA,2020-11-17,0,0,45148,2186,0,0,39,42228429,1038,70490
ECU,2020-11-17,0,550021,160639,13025,0,0,0,17084357,1146,194488
EGY,2020-11-17,0,0,101288,6481,0,0,0,98423595,329,111504
ERI,2020-11-17,0,0,451,0,0,0,0,5750433,0,409
ESP,2020-11-17,0,0,150376,41688,20007,0,3127,46796540,15318,1540072
EST,2020-11-17,0,416681,4977,84,112,0,11,1321977,271,8189
ETH,2020-11-17,0,1569999,64293,1588,0,0,0,109224559,533,103823
FIN,2020-11-17,0,1778172,14000,371,0,0,0,5515525,288,19801
FRA,2020-11-17,0,25097690,121925,0,33139,0,4838,66977107,28383,2066149
GAB,2020-11-17,0,0,8957,58,0,0,0,2119275,0,8976
GBR,2020-11-17,0,36797786,0,54464,17439,1420,1420,66460344,20748,1482612
GEO,2020-11-17,0,0,68929,778,0,0,0,3726549,3443,89292
GHA,2020-11-17,0,573754,48626,323,0,0,0,29767108,81,50325
GIN,2020-11-17,0,0,11386,75,0,0,0,12414318,59,12602
GMB,2020-11-17,0,0,3576,122,0,0,0,2280102,0,3867
GNB,2020-11-17,0,0,2255,43,0,0,0,1874309,2,2216
GNQ,2020-11-17,0,0,4975,85,0,0,0,1308974,0,4907
GRC,2020-11-17,0,2247686,23074,1228,0,0,0,10731726,3209,81844
GTM,2020-11-17,0,467008,105355,3947,0,0,0,17247807,651,116255
GUM,2020-11-17,0,0,0,100,0,0,0,165768,112,6234
GUY,2020-11-17,0,0,3930,140,0,0,0,779004,24,4810
HND,2020-11-17,0,0,45082,2839,0,0,0,9587522,0,103549
HRV,2020-11-17,0,631655,70980,1113,1827,0,0,4087843,3251,90610
HTI,2020-11-17,0,0,7820,232,0,0,0,11123176,3,9091
HUN,2020-11-17,0,1387902,34185,3281,7477,0,0,9775564,4290,156846
IDN,2020-11-17,0,3341160,398636,15393,0,0,0,267663435,4265,478603
IND,2020-11-17,0,126542907,8332928,130441,0,0,0,1352617328,45366,8957961
IRL,2020-11-17,0,1821443,23364,1995,273,0,34,4867309,372,70449
IRN,2020-11-17,0,5586141,570774,42461,0,0,0,81800269,13421,801755
IRQ,2020-11-17,0,3164903,453025,11752,0,0,0,38433600,2349,526751
ISL,2020-11-17,0,204416,4888,25,55,0,0,352721,11,5123
ISR,2020-11-17,0,5428547,313901,2763,644,0,138,8882800,795,326473
ITA,2020-11-17,0,19239507,457798,46464,36686,0,3612,60421760,34280,1272568
JAM,2020-11-17,0,106587,5338,231,0,0,0,2934855,60,9894
JOR,2020-11-17,0,2237942,90267,1909,0,0,0,9956011,7933,163930
JPN,2020-11-17,0,3077699,104609,1919,12698,0,272,126529100,2193,123331
KAZ,2020-11-17,0,4093694,140469,2365,0,0,0,18272430,1030,163474
KEN,2020-11-17,0,0,47262,1302,0,0,0,51393010,957,72576
KGZ,2020-11-17,0,0,58315,1207,0,0,0,6322800,425,67787
KHM,2020-11-17,0,0,291,0,0,0,0,16249798,0,201
KOR,2020-11-17,0,2774553,25973,496,0,0,0,51606633,343,29550
KWT,2020-11-17,0,1023159,129041,848,0,0,0,4137309,452,138233
LBN,2020-11-17,0,0,62395,839,0,0,0,6848925,2084,109927
LBR,2020-11-17,0,0,1318,82,0,0,0,4818977,0,1411
LBY,2020-11-17,0,0,45371,1041,0,0,0,6678567,529,75360
LCA,2020-11-17,0,0,60,2,0,0,0,181889,5,78
LIE,2020-11-17,0,14085,841,9,7,0,0,37910,19,1002
LKA,2020-11-17,0,691948,12210,66,0,0,0,21670000,327,18300
LSO,2020-11-17,0,0,1223,44,0,0,0,2108132,6,1924
LTU,2020-11-17,0,1119224,16683,351,1363,67,93,2801543,1771,41409
LUX,2020-11-17,0,1238113,18024,240,247,0,48,607950,892,29803
LVA,2020-11-17,0,547168,1557,132,363,0,0,1927174,442,11245
MAR,2020-11-17,0,3688225,247594,4932,0,0,0,36029138,5391,306880
MCO,2020-11-17,0,0,467,3,0,0,0,38682,8,477
MDA,2020-11-17,0,0,73059,2054,0,0,0,2706049,1607,92410
MDG,2020-11-17,0,0,16592,250,0,0,0,26262368,0,17215
MDV,2020-11-17,0,223083,11388,45,0,0,0,515696,29,12276
MEX,2020-11-17,0,2400262,757951,99026,0,0,0,126190788,3918,1014953
MKD,2020-11-17,0,300200,28646,1376,0,0,0,2082958,1402,49900
MLI,2020-11-17,0,0,2972,141,0,0,0,19077690,53,3928
MLT,2020-11-17,0,388663,6049,101,0,0,0,484630,173,8425
MMR,2020-11-17,0,911739,54274,1625,0,0,0,53708395,1592,73211
MNE,2020-11-17,0,0,18121,405,0,0,0,622227,639,28922
MNG,2020-11-17,0,101970,329,0,0,0,0,3170208,50,370
MNP,2020-11-17,0,0,0,2,0,0,0,56882,0,3
MOZ,2020-11-17,0,213115,12646,118,0,0,0,29495962,63,14526
MRT,2020-11-17,0,0,7550,165,0,0,0,4403319,16,7879
MUS,2020-11-17,0,0,431,10,0,0,0,1265303,3,394
MWI,2020-11-17,0,69398,5402,185,0,0,0,18143315,28,5898
MYS,2020-11-17,0,2802393,36623,318,0,0,0,31528585,660,50273
"NAM",2020-11-17,0,142636,13140,140,0,0,0,2448255,44,13508
NER,2020-11-17,0,0,1150,70,0,0,0,22442948,4,1221
NGA,2020-11-17,0,0,61337,1163,0,0,0,195874740,236,65582
NIC,2020-11-17,0,0,4225,159,0,0,0,6465513,0,5471
NLD,2020-11-17,0,0,0,8603,77,0,576,17231624,4583,460135
NOR,2020-11-17,0,1998224,17998,298,139,0,0,5311916,656,30662
NPL,2020-11-17,0,1617023,179242,1247,0,0,0,28087871,1442,212842
NZL,2020-11-17,0,1191034,1919,25,0,0,0,4841000,2,1917
OMN,2020-11-17,0,0,111446,1350,0,0,0,4829483,411,121020
PAK,2020-11-17,0,4979939,325788,7230,0,0,0,212215030,2547,365791
PAN,2020-11-17,0,778100,128242,2893,0,0,0,4176873,1112,149724
PER,2020-11-17,0,4831147,867306,35317,4842,975,975,31989256,2020,941834
PHL,2020-11-17,0,5067600,374543,7862,0,0,0,106651922,1379,411986
PNG,2020-11-17,0,0,586,7,0,0,0,8606316,2,546
POL,2020-11-17,0,5480117,324282,10848,23033,0,0,37974750,19883,772720
PRI,2020-11-17,0,0,0,951,0,0,0,3195153,325,77781
PRT,2020-11-17,0,4118007,149445,3553,3028,0,431,10283822,5891,235903
PRY,2020-11-17,0,408717,52182,1613,0,0,0,6956071,782,73535
PSE,2020-11-17,0,0,55684,580,0,0,0,4569087,1251,66077
QAT,2020-11-17,0,1058418,133217,235,0,0,0,2781677,219,136179
RKS,2020-11-17,0,0,17541,833,0,0,0,1932774,1410,31109
ROU,2020-11-17,0,3733410,253244,9261,0,0,1174,19466145,10269,383620
RUS,2020-11-17,0,70075886,1465051,33619,0,0,0,144478050,20717,1975515
RWA,2020-11-17,0,0,5008,46,0,0,0,12301939,36,5441
SAU,2020-11-17,0,9297674,341104,5692,0,0,0,33699947,290,354105
SDN,2020-11-17,0,0,9609,1175,0,0,0,41801533,146,15192
SEN,2020-11-17,0,228181,15425,329,0,0,0,15854360,17,15718
SGP,2020-11-17,0,0,58039,28,0,0,0,5638676,5,58033
SLE,2020-11-17,0,0,1823,74,0,0,0,7650154,5,2293
SLV,2020-11-17,0,514723,33064,1052,0,0,0,6420744,146,37089
SMR,2020-11-17,0,0,920,42,0,0,0,33785,31,1219
SOM,2020-11-17,0,0,3384,108,0,0,0,15008154,0,4266
SRB,2020-11-17,0,1536960,0,1054,0,0,0,6982604,5613,97885
SSD,2020-11-17,0,0,1290,59,0,0,0,10975920,0,2896
STP,2020-11-17,0,0,917,16,0,0,0,211028,0,793
SUR,2020-11-17,0,0,5157,116,0,0,0,575991,4,5182
SVK,2020-11-17,0,1355473,33906,557,1558,0,0,5446771,1311,89808
SVN,2020-11-17,0,453418,36519,919,1280,0,209,2073894,2064,60756
SWE,2020-11-17,0,0,0,6490,1593,0,25,10175214,4961,201871
SWZ,2020-11-17,0,0,5812,119,0,0,0,1136191,20,6044
SYC,2020-11-17,0,0,157,0,0,0,0,96762,3,62
SYR,2020-11-17,0,0,2817,354,0,0,0,16906283,83,6813
TCD,2020-11-17,0,0,1450,101,0,0,0,15477751,8,1499
TGO,2020-11-17,0,137922,2006,62,0,0,0,7889094,30,2643
THA,2020-11-17,0,1256132,3729,60,0,0,0,69428524,8,3804
TJK,2020-11-17,0,0,11061,85,0,0,0,9100837,40,11561
TTO,2020-11-17,0,35154,5460,113,0,0,0,1389858,45,6077
TUN,2020-11-17,0,0,56748,2445,0,0,0,11565204,2049,83658
TUR,2020-11-17,0,16464678,359063,11704,0,0,0,82319724,4215,425437
TWN,2020-11-17,0,106300,539,7,0,0,0,23603049,2,507
TZA,2020-11-17,0,0,183,21,0,0,0,56318348,0,362
UGA,2020-11-17,0,597192,8277,150,0,0,0,42723139,342,16918
UKR,2020-11-17,0,3979421,261836,10168,0,0,0,44622516,12764,586377
URY,2020-11-17,0,377323,3348,68,0,0,0,3449299,88,4212
USA,2020-11-17,0,180649825,4293640,250046,75496,0,18088,326687501,173522,11650041
UZB,2020-11-17,0,0,67927,599,0,0,0,32955400,210,70754
VEN,2020-11-17,0,0,93084,858,0,0,0,28870195,300,98243
VIR,2020-11-17,0,0,0,23,0,0,0,106977,13,1358
VNM,2020-11-17,0,0,1124,35,0,0,0,95540395,12,1187
YEM,2020-11-17,0,0,1378,603,0,0,0,28498687,0,1982
ZAF,2020-11-17,0,5160877,696820,20433,0,0,0,57779622,2888,757028
ZMB,2020-11-17,0,339155,16473,353,0,0,0,17351822,37,17174
ZWE,2020-11-17,0,154971,8164,260,0,0,0,14439018,36,8849
AFG,2020-11-18,0,0,35295,1638,0,0,0,37172386,223,43745
AGO,2020-11-18,0,0,6623,332,0,0,0,30809762,212,14021
ALB,2020-11-18,0,154326,14216,646,0,0,0,2866376,786,30519
AND,2020-11-18,0,0,5055,76,0,0,0,77006,48,5953
ARE,2020-11-18,0,15284981,145537,542,0,0,0,9630959,1153,155141
ARG,2020-11-18,0,3529058,1156474,36347,0,0,0,44494502,10097,1349306
ARM,2020-11-18,0,0,80069,1839,0,0,0,2951776,1520,121864
ATG,2020-11-18,0,0,127,4,0,0,0,96286,0,38
AUS,2020-11-18,0,9498046,25141,911,22,0,0,24982688,7,27672
AUT,2020-11-18,0,2756290,146742,2480,3910,0,682,8840521,6605,235501
AZE,2020-11-18,0,0,58111,1030,0,0,0,9939800,2597,83872
BDI,2020-11-18,0,0,575,1,0,0,0,11175378,0,537
BEL,2020-11-18,0,5602121,0,15348,5930,887,1323,11433256,3020,556762
BEN,2020-11-18,0,0,2579,43,0,0,0,11485048,0,2985
BFA,2020-11-18,0,0,2472,68,0,0,0,19751535,16,2572
BGD,2020-11-18,0,2587248,354788,6275,0,0,0,161356039,2364,441036
BGR,2020-11-18,0,876161,32480,2530,5463,0,303,7025037,3899,114308
BHR,2020-11-18,0,1924122,83087,337,0,0,0,1569439,135,85207
BHS,2020-11-18,0,0,5483,163,0,0,0,385640,25,7248
BIH,2020-11-18,0,383166,39886,2089,0,0,0,3323929,1180,76631
BLR,2020-11-18,0,2947761,98318,1067,0,0,0,9483499,1382,119238
BLZ,2020-11-18,0,0,2680,100,0,0,0,383071,60,4904
BMU,2020-11-18,0,0,196,9,0,0,0,63973,2,117
BOL,2020-11-18,0,347633,118333,8875,0,0,0,11353142,187,143649
BRA,2020-11-18,0,22357626,5383385,167568,0,0,0,209469333,35862,5987037
BRB,2020-11-18,0,0,239,7,0,0,0,286641,1,150
BRN,2020-11-18,0,0,145,3,0,0,0,428962,0,44
BTN,2020-11-18,0,191794,357,0,0,0,0,754394,0,277
BWA,2020-11-18,0,0,6801,30,0,0,0,2254126,491,9419
CAC,2020-11-18,0,0,149,0,0,0,0,623,0,1
CAF,2020-11-18,0,0,1924,63,0,0,0,4666377,7,4764
CAN,2020-11-18,0,12931224,248321,11226,2009,0,409,37057765,4642,315648
CHE,2020-11-18,0,2119515,169100,3863,3537,0,524,8513227,4493,291900
CHL,2020-11-18,0,4902934,511069,14897,2433,0,726,18729160,1454,535856
CHN,2020-11-18,0,0,0,4749,0,0,0,1392730000,23,92388
CIV,2020-11-18,0,206457,20712,129,0,0,0,25069229,38,20982
CMR,2020-11-18,0,0,21510,433,0,0,0,25216237,632,23389
COD,2020-11-18,0,0,11190,323,0,0,0,84068091,90,11899
COG,2020-11-18,0,0,3887,92,0,0,0,5244363,117,5515
COL,2020-11-18,0,4734312,1070975,35315,0,0,0,49648685,7489,1225412
COM,2020-11-18,0,0,558,7,0,0,0,832322,1,486
CPV,2020-11-18,0,0,9484,104,0,0,0,543767,82,9976
CRI,2020-11-18,0,318965,78238,1588,0,0,0,4999441,1219,128114
CUB,2020-11-18,0,1002370,7172,131,0,0,0,11338138,21,7606
CYP,2020-11-18,0,567165,2021,40,77,0,10,1189265,198,7595
CZE,2020-11-18,0,2859056,367574,6740,6566,0,891,10629928,6470,481705
DEU,2020-11-18,0,0,850044,19158,0,0,3551,82905782,23748,892848
DJI,2020-11-18,0,0,5549,61,0,0,0,958920,0,5523
DNK,2020-11-18,0,6580143,51217,770,248,0,43,5793636,1297,66843
DOM,2020-11-18,0,665035,110871,2293,0,0,0,10627165,1026,136071
DPC,2020-11-18,0,0,659,13,0,0,0,3711,0,577
DZA,2020-11-18,0,0,46326,2206,0,0,43,42228429,1023,71513
ECU,2020-11-18,0,554884,160639,13052,0,0,0,17084357,996,195484
EGY,2020-11-18,0,0,101421,6495,0,0,0,98423595,342,111846
ERI,2020-11-18,0,0,451,0,0,0,0,5750433,9,418
ESP,2020-11-18,0,0,150376,42039,19403,0,3120,46796540,16233,1556305
EST,2020-11-18,0,423846,5120,85,126,0,14,1321977,411,8600
ETH,2020-11-18,0,1574870,64593,1601,0,0,0,109224559,499,104322
FIN,2020-11-18,0,1795265,15300,374,90,0,12,5515525,351,20152
FRA,2020-11-18,0,25323726,124164,0,32811,0,4759,66977107,21150,2087299
GAB,2020-11-18,0,0,8957,58,0,0,0,2119275,32,9008
GBR,2020-11-18,0,37172632,0,54951,17486,1430,1430,66460344,17746,1500358
GEO,2020-11-18,0,0,71468,815,0,0,0,3726549,3697,92989
GHA,2020-11-18,0,575991,48710,323,0,0,0,29767108,174,50499
GIN,2020-11-18,0,0,11689,75,0,0,0,12414318,0,12602
GMB,2020-11-18,0,0,3578,122,0,0,0,2280102,0,3867
GNB,2020-11-18,0,0,2286,43,0,0,0,1874309,0,2216
GNQ,2020-11-18,0,0,4975,85,0,0,0,1308974,0,4907
GRC,2020-11-18,0,2279463,23074,1288,0,0,0,10731726,3227,85071
GTM,2020-11-18,0,471540,105708,4008,0,0,0,17247807,685,116940
GUM,2020-11-18,0,0,0,100,0,0,0,165768,70,6304
GUY,2020-11-18,0,0,3962,142,0,0,0,779004,62,4872
HND,2020-11-18,0,0,45082,2839,0,0,0,9587522,0,103549
HRV,2020-11-18,0,640781,72673,1151,1878,0,0,4087843,3164,93774
HTI,2020-11-18,0,0,7820,232,0,0,0,11123176,0,9091
HUN,2020-11-18,0,1409421,34846,3380,7499,0,0,9775564,4512,161358
IDN,2020-11-18,0,3415613,402347,15503,0,0,0,267663435,4798,483401
IND,2020-11-18,0,127480186,8381603,131027,0,0,0,1352617328,46185,9004146
IRL,2020-11-18,0,1834005,23364,2006,274,0,33,4867309,415,70864
IRN,2020-11-18,0,5626631,576983,42941,0,0,0,81800269,13223,814978
IRQ,2020-11-18,0,3182819,455176,11795,0,0,0,38433600,2374,529125
ISL,2020-11-18,0,205186,4934,25,52,0,0,352721,5,5128
ISR,2020-11-18,0,5473392,314709,2770,636,0,139,8882800,770,327243
ITA,2020-11-18,0,19474341,481967,47217,37174,0,3670,60421760,36176,1308744
JAM,2020-11-18,0,107243,5369,233,0,0,0,2934855,69,9963
JOR,2020-11-18,0,2268734,94896,1969,0,0,0,9956011,5469,169399
JPN,2020-11-18,0,3106559,105668,1933,13118,0,276,126529100,2384,125715
KAZ,2020-11-18,0,4127509,140891,2365,0,0,0,18272430,993,164467
KEN,2020-11-18,0,0,49878,1313,0,0,0,51393010,1459,74035
KGZ,2020-11-18,0,0,58846,1212,0,0,0,6322800,422,68209
KHM,2020-11-18,0,0,291,0,0,0,0,16249798,0,201
KOR,2020-11-18,0,2791674,26098,498,0,0,0,51606633,363,29913
KWT,2020-11-18,0,1029227,129839,857,0,0,0,4137309,485,138718
LBN,2020-11-18,0,0,62528,852,0,0,0,6848925,1909,111836
LBR,2020-11-18,0,0,1328,82,0,0,0,4818977,5,1416
LBY,2020-11-18,0,0,46127,1053,0,0,0,6678567,541,75901
LCA,2020-11-18,0,0,60,2,0,0,0,181889,20,98
LIE,2020-11-18,0,14248,865,9,11,0,0,37910,19,1021
LKA,2020-11-18,0,702254,12587,69,0,0,0,21670000,439,18739
LSO,2020-11-18,0,0,1273,44,0,0,0,2108132,7,1931
LTU,2020-11-18,0,1131576,17938,374,1437,66,109,2801543,2244,43653
LUX,2020-11-18,0,1249129,18504,248,221,0,44,607950,670,30473
LVA,2020-11-18,0,555025,1557,137,354,0,0,1927174,366,11611
MAR,2020-11-18,0,3711044,253351,5013,0,0,0,36029138,4559,311439
MCO,2020-11-18,0,0,487,3,0,0,0,38682,8,485
MDA,2020-11-18,0,0,74229,2072,0,0,0,2706049,1442,93852
MDG,2020-11-18,0,93734,16592,250,0,0,0,26262368,0,17215
MDV,2020-11-18,0,224443,11406,45,0,0,0,515696,68,12344
MEX,2020-11-18,0,2419318,762025,99528,0,0,0,126190788,4472,1019425
MKD,2020-11-18,0,303281,29583,1397,0,0,0,2082958,1198,51098
MLI,2020-11-18,0,0,2983,141,0,0,0,19077690,60,3988
MLT,2020-11-18,0,392043,6184,103,0,0,0,484630,140,8565
MMR,2020-11-18,0,930082,54764,1650,0,0,0,53708395,1560,74771
MNE,2020-11-18,0,0,18410,414,0,0,0,622227,546,29468
MNG,2020-11-18,0,103613,329,0,0,0,0,3170208,50,420
MNP,2020-11-18,0,0,0,2,0,0,0,56882,0,3
MOZ,2020-11-18,0,214935,12754,119,0,0,0,29495962,94,14620
MRT,2020-11-18,0,0,7553,167,0,0,0,4403319,24,7903
MUS,2020-11-18,0,0,433,10,0,0,0,1265303,0,394
MWI,2020-11-18,0,69621,5434,185,0,0,0,18143315,3,5901
MYS,2020-11-18,0,2831964,37253,322,0,0,0,31528585,1290,51563
"NAM",2020-11-18,0,143466,13152,140,0,0,0,2448255,52,13560
NER,2020-11-18,0,0,1151,70,0,0,0,22442948,4,1225
NGA,2020-11-18,0,721516,61457,1163,0,0,0,195874740,146,65728
NIC,2020-11-18,0,0,4225,159,0,0,0,6465513,0,5471
NLD,2020-11-18,0,0,0,8689,102,0,559,17231624,5686,465821
NOR,2020-11-18,0,2019850,17998,300,143,0,0,5311916,671,31333
NPL,2020-11-18,0,1623754,182780,1259,0,0,0,28087871,2103,214945
NZL,2020-11-18,0,1199426,1948,25,0,0,0,4841000,3,1920
OMN,2020-11-18,0,0,112014,1360,0,0,0,4829483,231,121251
PAK,2020-11-18,0,5018483,326674,7248,0,0,0,212215030,2738,368529
PAN,2020-11-18,0,787305,129755,2907,0,0,0,4176873,1256,150980
PER,2020-11-18,0,4852473,869165,35402,4788,968,968,31989256,1966,943800
PHL,2020-11-18,0,5103629,374666,7957,0,0,0,106651922,1333,413319
PNG,2020-11-18,0,0,586,7,0,0,0,8606316,0,546
POL,2020-11-18,0,5535846,342883,11451,22812,0,0,37974750,23975,796695
PRI,2020-11-18,0,0,0,971,0,0,0,3195153,521,78302
PRT,2020-11-18,0,4166960,153702,3632,3051,0,432,10283822,6994,242897
PRY,2020-11-18,0,411727,52608,1624,0,0,0,6956071,856,74391
PSE,2020-11-18,0,0,56843,589,0,0,0,4569087,1110,67187
QAT,2020-11-18,0,1063055,133473,235,0,0,0,2781677,208,136387
RKS,2020-11-18,0,0,18347,860,0,0,0,1932774,807,31916
ROU,2020-11-18,0,3771316,261387,9429,0,0,1174,19466145,10108,393728
RUS,2020-11-18,0,70653231,1489893,34068,0,0,0,144478050,23337,1998852
RWA,2020-11-18,0,0,5087,46,0,0,0,12301939,29,5470
SAU,2020-11-18,0,9356933,341515,5710,0,0,0,33699947,319,354424
SDN,2020-11-18,0,0,9609,1175,0,0,0,41801533,231,15423
SEN,2020-11-18,0,228967,15433,329,0,0,0,15854360,12,15730
SGP,2020-11-18,0,0,58046,28,0,0,0,5638676,4,58037
SLE,2020-11-18,0,0,1823,74,0,0,0,7650154,0,2293
SLV,2020-11-18,0,517175,33517,1056,0,0,0,6420744,144,37233
SMR,2020-11-18,0,0,1019,43,0,0,0,33785,37,1256
SOM,2020-11-18,0,0,3384,108,0,0,0,15008154,0,4266
SRB,2020-11-18,0,1555000,0,1081,0,0,0,6982604,6109,103994
SSD,2020-11-18,0,52361,1290,59,0,0,0,10975920,0,2896
STP,2020-11-18,0,0,920,16,0,0,0,211028,7,800
SUR,2020-11-18,0,0,5158,116,0,0,0,575991,2,5184
SVK,2020-11-18,0,1369932,35924,579,1527,0,0,5446771,1665,91473
SVN,2020-11-18,0,460224,38507,964,1238,0,205,2073894,1546,62302
SWE,2020-11-18,0,0,0,6540,1651,0,20,10175214,7609,209480
SWZ,2020-11-18,0,0,5826,119,0,0,0,1136191,12,6056
SYC,2020-11-18,0,0,157,0,0,0,0,96762,0,62
SYR,2020-11-18,0,0,2868,358,0,0,0,16906283,72,6885
TCD,2020-11-18,0,0,1457,101,0,0,0,15477751,4,1503
TGO,2020-11-18,0,138814,2058,63,0,0,0,7889094,19,2662
THA,2020-11-18,0,1260612,3742,60,0,0,0,69428524,4,3808
TJK,2020-11-18,0,0,11105,85,0,0,0,9100837,42,11603
TTO,2020-11-18,0,35629,5505,113,0,0,0,1389858,53,6130
TUN,2020-11-18,0,0,58229,2541,0,0,0,11565204,0,83658
TUR,2020-11-18,0,16623489,361655,11820,0,0,0,82319724,4542,429979
TWN,2020-11-18,0,106587,541,7,0,0,0,23603049,2,509
TZA,2020-11-18,0,0,183,21,0,0,0,56318348,0,362
UGA,2020-11-18,0,599650,8394,157,0,0,0,42723139,243,17161
UKR,2020-11-18,0,4022283,270269,10431,0,0,0,44622516,13630,600007
URY,2020-11-18,0,382410,3404,68,0,0,0,3449299,81,4293
USA,2020-11-18,0,182747923,4350789,251961,77317,0,18331,326687501,191723,11841764
UZB,2020-11-18,0,0,68123,601,0,0,0,32955400,63,70817
VEN,2020-11-18,0,0,93390,860,0,0,0,28870195,315,98558
VIR,2020-11-18,0,0,0,23,0,0,0,106977,6,1364
VNM,2020-11-18,0,0,1124,35,0,0,0,95540395,4,1191
YEM,2020-11-18,0,0,1378,603,0,0,0,28498687,0,1982
ZAF,2020-11-18,0,5189580,701534,20556,0,0,0,57779622,2514,759542
ZMB,2020-11-18,0,346012,16495,356,0,0,0,17351822,70,17244
ZWE,2020-11-18,0,156217,8184,261,0,0,0,14439018,65,8914
AFG,2020-11-19,0,0,35350,1645,0,0,0,37172386,377,44122
AGO,2020-11-19,0,0,7062,333,0,0,0,30809762,133,14154
ALB,2020-11-19,0,156478,14565,657,0,0,0,2866376,836,31355
AND,2020-11-19,0,0,5127,76,0,0,0,77006,76,6029
ARE,2020-11-19,0,15405022,146469,544,0,0,0,9630959,1269,156410
ARG,2020-11-19,0,3553007,1167514,36532,0,0,0,44494502,9608,1358914
ARM,2020-11-19,0,475986,88388,1870,0,0,0,2951776,1667,123531
ATG,2020-11-19,0,0,127,4,0,0,0,96286,0,38
AUS,2020-11-19,0,9559001,25142,911,26,0,0,24982688,8,27680
AUT,2020-11-19,0,2787606,152928,2582,3931,0,683,8840521,6463,241964
AZE,2020-11-19,0,0,59465,1053,0,0,0,9939800,3169,87041
BDI,2020-11-19,0,0,575,1,0,0,0,11175378,8,545
BEL,2020-11-19,0,5637371,0,15520,5651,837,1286,11433256,3083,559845
BEN,2020-11-19,0,0,2579,43,0,0,0,11485048,0,2985
BFA,2020-11-19,0,0,2476,68,0,0,0,19751535,0,2572
BGD,2020-11-19,0,2604779,356722,6305,0,0,0,161356039,2275,443311
BGR,2020-11-19,0,886110,33327,2649,5629,0,313,7025037,3983,118291
BHR,2020-11-19,0,1933816,83244,337,0,0,0,1569439,150,85357
BHS,2020-11-19,0,0,5516,163,0,0,0,385640,19,7267
BIH,2020-11-19,0,386780,41031,2153,0,0,0,3323929,1237,77868
BLR,2020-11-19,0,0,99584,1074,0,0,0,9483499,1457,120695
BLZ,2020-11-19,0,0,2743,102,0,0,0,383071,38,4942
BMU,2020-11-19,0,0,200,9,0,0,0,63973,1,118
BOL,2020-11-19,0,349231,118691,8889,0,0,0,11353142,98,143747
BRA,2020-11-19,0,22420323,5406066,168218,0,0,0,209469333,38770,6025807
BRB,2020-11-19,0,0,241,7,0,0,0,286641,0,150
BRN,2020-11-19,0,0,145,3,0,0,0,428962,0,44
BTN,2020-11-19,0,192523,357,0,0,0,0,754394,0,277
BWA,2020-11-19,0,398311,7296,31,0,0,0,2254126,0,9419
CAC,2020-11-19,0,0,149,0,0,0,0,623,0,1
CAF,2020-11-19,0,0,1924,63,0,0,0,4666377,4,4768
CAN,2020-11-19,0,13025678,252293,11305,2027,0,439,37057765,4968,320616
CHE,2020-11-19,0,2144991,180700,3946,3406,0,525,8513227,4328,296228
CHL,2020-11-19,0,4938248,512177,14955,2405,0,715,18729160,1573,537429
CHN,2020-11-19,0,0,0,4749,0,0,0,1392730000,31,92419
CIV,2020-11-19,0,207321,20729,129,0,0,0,25069229,16,20998
CMR,2020-11-19,0,0,22177,435,0,0,0,25216237,0,23389
COD,2020-11-19,0,0,11215,323,0,0,0,84068091,121,12020
COG,2020-11-19,0,0,3887,93,0,0,0,5244363,0,5515
COL,2020-11-19,0,4759759,1078415,35491,0,0,0,49648685,7954,1233366
COM,2020-11-19,0,0,563,7,0,0,0,832322,0,486
CPV,2020-11-19,0,0,9557,104,0,0,0,543767,70,10046
CRI,2020-11-19,0,321799,78851,1599,0,0,0,4999441,1187,129301
CUB,2020-11-19,0,1012786,7201,131,0,0,0,11338138,38,7644
CYP,2020-11-19,0,579570,2021,41,81,0,10,1189265,268,7863
CZE,2020-11-19,0,2885760,379380,6874,6326,0,886,10629928,5808,487513
DEU,2020-11-19,0,0,873228,19722,0,0,3581,82905782,22280,915128
DJI,2020-11-19,0,0,5550,61,0,0,0,958920,2,5525
DNK,2020-11-19,0,6655544,52445,773,255,0,41,5793636,1257,68100
DOM,2020-11-19,0,670174,111527,2301,0,0,0,10627165,601,136672
DPC,2020-11-19,0,0,659,13,0,0,0,3711,0,577
DZA,2020-11-19,0,0,46962,2224,0,0,53,42228429,1103,72616
ECU,2020-11-19,0,559904,160639,13073,0,0,0,17084357,594,196078
EGY,2020-11-19,0,0,101564,6508,0,0,0,98423595,363,112209
ERI,2020-11-19,0,0,456,0,0,0,0,5750433,0,418
ESP,2020-11-19,0,17288176,150376,42291,18961,0,3125,46796540,15156,1571461
EST,2020-11-19,0,430712,5264,86,134,0,15,1321977,361,8961
